,song,artist,track_url,track_id,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
430,Most Girls,Hailee Steinfeld,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ,2mfUa8bLs2s5N4VaqJZ4lZ,0.0416,https://api.spotify.com/v1/audio-analysis/2mfUa8bLs2s5N4VaqJZ4lZ,0.755,204400.0,0.57,0.0,9.0,0.0891,-7.132,1.0,0.0888,102.991,4.0,https://api.spotify.com/v1/tracks/2mfUa8bLs2s5N4VaqJZ4lZ,audio_features,spotify:track:2mfUa8bLs2s5N4VaqJZ4lZ,0.406
431,No Vacancy,OneRepublic,https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z,6XOYVSmNDjKUNMXooU4s4z,0.0571,https://api.spotify.com/v1/audio-analysis/6XOYVSmNDjKUNMXooU4s4z,0.71,223190.0,0.73,0.0,5.0,0.139,-4.001,1.0,0.0607,99.986,4.0,https://api.spotify.com/v1/tracks/6XOYVSmNDjKUNMXooU4s4z,audio_features,spotify:track:6XOYVSmNDjKUNMXooU4s4z,0.48
432,Tu Foto,Ozuna,https://open.spotify.com/track/0Szp49tpFasIjX04Mcsydp,0Szp49tpFasIjX04Mcsydp,0.205,https://api.spotify.com/v1/audio-analysis/0Szp49tpFasIjX04Mcsydp,0.735,193118.0,0.482,0.000194,7.0,0.0894,-9.21,1.0,0.0508,175.907,4.0,https://api.spotify.com/v1/tracks/0Szp49tpFasIjX04Mcsydp,audio_features,spotify:track:0Szp49tpFasIjX04Mcsydp,0.795
433,No More Sad Songs,Little Mix,https://open.spotify.com/track/5ZnJsoJGkQ5K15W7Rcr5JO,5ZnJsoJGkQ5K15W7Rcr5JO,0.0771,https://api.spotify.com/v1/audio-analysis/5ZnJsoJGkQ5K15W7Rcr5JO,0.709,225253.0,0.782,4.71e-06,7.0,0.302,-3.526,0.0,0.0469,102.032,4.0,https://api.spotify.com/v1/tracks/5ZnJsoJGkQ5K15W7Rcr5JO,audio_features,spotify:track:5ZnJsoJGkQ5K15W7Rcr5JO,0.728
434,Si Tú La Ves (feat. Wisin),Nicky Jam,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE,4yN6xPLopmTLvc27pO9LIE,0.204,https://api.spotify.com/v1/audio-analysis/4yN6xPLopmTLvc27pO9LIE,0.685,221027.0,0.731,0.0,5.0,0.0722,-5.119,0.0,0.093,177.912,4.0,https://api.spotify.com/v1/tracks/4yN6xPLopmTLvc27pO9LIE,audio_features,spotify:track:4yN6xPLopmTLvc27pO9LIE,0.786
435,Slow Hands,Niall Horan,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh,167NczpNbRF7oWakJaY3Hh,0.0142,https://api.spotify.com/v1/audio-analysis/167NczpNbRF7oWakJaY3Hh,0.728,188174.0,0.426,0.0,0.0,0.0546,-6.69,1.0,0.0509,85.908,4.0,https://api.spotify.com/v1/tracks/167NczpNbRF7oWakJaY3Hh,audio_features,spotify:track:167NczpNbRF7oWakJaY3Hh,0.844
436,Sweet Creature,Harry Styles,https://open.spotify.com/track/5kRPPEWFJIMox5qIkQkiz5,5kRPPEWFJIMox5qIkQkiz5,0.746,https://api.spotify.com/v1/audio-analysis/5kRPPEWFJIMox5qIkQkiz5,0.427,224867.0,0.262,0.0,7.0,0.068,-8.541,1.0,0.0276,104.085,4.0,https://api.spotify.com/v1/tracks/5kRPPEWFJIMox5qIkQkiz5,audio_features,spotify:track:5kRPPEWFJIMox5qIkQkiz5,0.228
437,Killing Spree,Logic,https://open.spotify.com/track/6OQea06z3cbOqYgG2O6eOZ,6OQea06z3cbOqYgG2O6eOZ,0.0304,https://api.spotify.com/v1/audio-analysis/6OQea06z3cbOqYgG2O6eOZ,0.856,206613.0,0.758,0.0,1.0,0.105,-5.783,0.0,0.227,124.073,4.0,https://api.spotify.com/v1/tracks/6OQea06z3cbOqYgG2O6eOZ,audio_features,spotify:track:6OQea06z3cbOqYgG2O6eOZ,0.18
438,Confess,Logic,https://open.spotify.com/track/58kwvMXeOlsvzPqUlyj75Y,58kwvMXeOlsvzPqUlyj75Y,0.303,https://api.spotify.com/v1/audio-analysis/58kwvMXeOlsvzPqUlyj75Y,0.74,343027.0,0.971,0.00148,0.0,0.156,-2.81,1.0,0.0883,122.951,4.0,https://api.spotify.com/v1/tracks/58kwvMXeOlsvzPqUlyj75Y,audio_features,spotify:track:58kwvMXeOlsvzPqUlyj75Y,0.525
439,Mama,Jonas Blue,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6,4xlrALxuaCf9yZBHJeTSG6,0.113,https://api.spotify.com/v1/audio-analysis/4xlrALxuaCf9yZBHJeTSG6,0.741,184134.0,0.79,0.0,11.0,0.0542,-4.086,0.0,0.0469,104.043,4.0,https://api.spotify.com/v1/tracks/4xlrALxuaCf9yZBHJeTSG6,audio_features,spotify:track:4xlrALxuaCf9yZBHJeTSG6,0.528
440,Magnolia,Playboi Carti,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,1e1JKLEDKP7hEQzJfNAgPl,0.0113,https://api.spotify.com/v1/audio-analysis/1e1JKLEDKP7hEQzJfNAgPl,0.791,181812.0,0.581,0.0,11.0,0.35,-7.323,0.0,0.286,162.99,4.0,https://api.spotify.com/v1/tracks/1e1JKLEDKP7hEQzJfNAgPl,audio_features,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,0.438
441,Take It Back,Logic,https://open.spotify.com/track/6HN5XPJEV31RQJGoyqZ81K,6HN5XPJEV31RQJGoyqZ81K,0.0629,https://api.spotify.com/v1/audio-analysis/6HN5XPJEV31RQJGoyqZ81K,0.837,400013.0,0.84,0.0,7.0,0.329,-4.293,1.0,0.239,135.004,4.0,https://api.spotify.com/v1/tracks/6HN5XPJEV31RQJGoyqZ81K,audio_features,spotify:track:6HN5XPJEV31RQJGoyqZ81K,0.692
442,wokeuplikethis*,Playboi Carti,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt,59J5nzL1KniFHnU120dQzt,0.0138,https://api.spotify.com/v1/audio-analysis/59J5nzL1KniFHnU120dQzt,0.785,235535.0,0.62,0.0,8.0,0.15,-6.668,1.0,0.254,78.476,4.0,https://api.spotify.com/v1/tracks/59J5nzL1KniFHnU120dQzt,audio_features,spotify:track:59J5nzL1KniFHnU120dQzt,0.478
443,America,Logic,https://open.spotify.com/track/77mLzdHEWRB60CLlV02TV2,77mLzdHEWRB60CLlV02TV2,0.13,https://api.spotify.com/v1/audio-analysis/77mLzdHEWRB60CLlV02TV2,0.839,331347.0,0.888,0.000376,1.0,0.116,-4.181,1.0,0.116,115.005,4.0,https://api.spotify.com/v1/tracks/77mLzdHEWRB60CLlV02TV2,audio_features,spotify:track:77mLzdHEWRB60CLlV02TV2,0.6
444,Eyes Closed,Halsey,https://open.spotify.com/track/2WQn7Yvs728KZmmY6tgWqH,2WQn7Yvs728KZmmY6tgWqH,0.0179,https://api.spotify.com/v1/audio-analysis/2WQn7Yvs728KZmmY6tgWqH,0.581,202439.0,0.684,1.93e-05,1.0,0.0849,-4.962,0.0,0.0429,129.966,4.0,https://api.spotify.com/v1/tracks/2WQn7Yvs728KZmmY6tgWqH,audio_features,spotify:track:2WQn7Yvs728KZmmY6tgWqH,0.0397
445,Hallelujah,Logic,https://open.spotify.com/track/7fRfIvHPH6bHdMDjPFwTMh,7fRfIvHPH6bHdMDjPFwTMh,0.494,https://api.spotify.com/v1/audio-analysis/7fRfIvHPH6bHdMDjPFwTMh,0.667,448733.0,0.596,3.43e-06,11.0,0.342,-8.348,0.0,0.19,136.033,4.0,https://api.spotify.com/v1/tracks/7fRfIvHPH6bHdMDjPFwTMh,audio_features,spotify:track:7fRfIvHPH6bHdMDjPFwTMh,0.462
446,Ink Blot,Logic,https://open.spotify.com/track/732btJLGu7gYNHHNdzshrG,732btJLGu7gYNHHNdzshrG,0.0356,https://api.spotify.com/v1/audio-analysis/732btJLGu7gYNHHNdzshrG,0.749,156293.0,0.691,6.36e-06,11.0,0.614,-6.522,0.0,0.0817,144.074,4.0,https://api.spotify.com/v1/tracks/732btJLGu7gYNHHNdzshrG,audio_features,spotify:track:732btJLGu7gYNHHNdzshrG,0.357
447,Hunter,Galantis,https://open.spotify.com/track/3caMfJGFp53NAH2TuigdNj,3caMfJGFp53NAH2TuigdNj,0.186,https://api.spotify.com/v1/audio-analysis/3caMfJGFp53NAH2TuigdNj,0.509,183229.0,0.712,0.0,7.0,0.102,-5.747,1.0,0.111,99.831,4.0,https://api.spotify.com/v1/tracks/3caMfJGFp53NAH2TuigdNj,audio_features,spotify:track:3caMfJGFp53NAH2TuigdNj,0.653
448,Malibu,Miley Cyrus,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O,2habSXqcJGExM6JJyskY7O,0.0577,https://api.spotify.com/v1/audio-analysis/2habSXqcJGExM6JJyskY7O,0.565,231906.0,0.782,4.16e-05,8.0,0.0757,-6.413,1.0,0.0506,140.004,4.0,https://api.spotify.com/v1/tracks/2habSXqcJGExM6JJyskY7O,audio_features,spotify:track:2habSXqcJGExM6JJyskY7O,0.4
449,Rollin (feat. Future & Khalid),Calvin Harris,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau,0lMbuWUpfTWhEmOKxppEau,0.446,https://api.spotify.com/v1/audio-analysis/0lMbuWUpfTWhEmOKxppEau,0.753,272653.0,0.76,3.13e-05,6.0,0.182,-4.518,0.0,0.0859,91.953,4.0,https://api.spotify.com/v1/tracks/0lMbuWUpfTWhEmOKxppEau,audio_features,spotify:track:0lMbuWUpfTWhEmOKxppEau,0.657
450,Carolina,Harry Styles,https://open.spotify.com/track/3Dwq1oiOFys6Sxr5SslmXw,3Dwq1oiOFys6Sxr5SslmXw,0.000569,https://api.spotify.com/v1/audio-analysis/3Dwq1oiOFys6Sxr5SslmXw,0.624,189613.0,0.673,1.54e-06,4.0,0.104,-4.017,0.0,0.0268,121.986,4.0,https://api.spotify.com/v1/tracks/3Dwq1oiOFys6Sxr5SslmXw,audio_features,spotify:track:3Dwq1oiOFys6Sxr5SslmXw,0.458
451,Whatever It Takes,Imagine Dragons,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH,4IWAyPf1KMq7JCyGeCjTeH,0.0429,https://api.spotify.com/v1/audio-analysis/4IWAyPf1KMq7JCyGeCjTeH,0.675,201240.0,0.649,0.0,1.0,0.128,-4.953,1.0,0.0315,134.955,4.0,https://api.spotify.com/v1/tracks/4IWAyPf1KMq7JCyGeCjTeH,audio_features,spotify:track:4IWAyPf1KMq7JCyGeCjTeH,0.537
452,Meet Me in the Hallway,Harry Styles,https://open.spotify.com/track/4u9Y4Z9i9VaAbBK7rW1Rha,4u9Y4Z9i9VaAbBK7rW1Rha,0.747,https://api.spotify.com/v1/audio-analysis/4u9Y4Z9i9VaAbBK7rW1Rha,0.537,227200.0,0.383,0.00025,2.0,0.356,-6.528,1.0,0.0247,104.252,4.0,https://api.spotify.com/v1/tracks/4u9Y4Z9i9VaAbBK7rW1Rha,audio_features,spotify:track:4u9Y4Z9i9VaAbBK7rW1Rha,0.339
453,Two Ghosts,Harry Styles,https://open.spotify.com/track/4B1rpPmQXwj78wk6aIGwwU,4B1rpPmQXwj78wk6aIGwwU,0.234,https://api.spotify.com/v1/audio-analysis/4B1rpPmQXwj78wk6aIGwwU,0.386,229813.0,0.407,1.86e-06,6.0,0.0999,-7.095,0.0,0.0268,69.387,4.0,https://api.spotify.com/v1/tracks/4B1rpPmQXwj78wk6aIGwwU,audio_features,spotify:track:4B1rpPmQXwj78wk6aIGwwU,0.456
454,Kiwi,Harry Styles,https://open.spotify.com/track/33SNO8AaciGbNaQFkxvPrW,33SNO8AaciGbNaQFkxvPrW,0.00064,https://api.spotify.com/v1/audio-analysis/33SNO8AaciGbNaQFkxvPrW,0.375,176387.0,0.93,0.0,2.0,0.318,-2.631,1.0,0.0561,147.124,4.0,https://api.spotify.com/v1/tracks/33SNO8AaciGbNaQFkxvPrW,audio_features,spotify:track:33SNO8AaciGbNaQFkxvPrW,0.491
455,Ever Since New York,Harry Styles,https://open.spotify.com/track/5LABCxgmP7DATATIJXOh6n,5LABCxgmP7DATATIJXOh6n,0.2,https://api.spotify.com/v1/audio-analysis/5LABCxgmP7DATATIJXOh6n,0.389,253387.0,0.537,3.13e-06,10.0,0.125,-6.761,1.0,0.0309,127.964,5.0,https://api.spotify.com/v1/tracks/5LABCxgmP7DATATIJXOh6n,audio_features,spotify:track:5LABCxgmP7DATATIJXOh6n,0.383
456,Woman,Harry Styles,https://open.spotify.com/track/33bURv895AN4FkBvgFo2dx,33bURv895AN4FkBvgFo2dx,0.0169,https://api.spotify.com/v1/audio-analysis/33bURv895AN4FkBvgFo2dx,0.624,278800.0,0.647,0.0038,3.0,0.221,-4.68,0.0,0.0335,136.022,4.0,https://api.spotify.com/v1/tracks/33bURv895AN4FkBvgFo2dx,audio_features,spotify:track:33bURv895AN4FkBvgFo2dx,0.379
457,Only Angel,Harry Styles,https://open.spotify.com/track/5Lbsc65org0b85kNsPkluY,5Lbsc65org0b85kNsPkluY,0.287,https://api.spotify.com/v1/audio-analysis/5Lbsc65org0b85kNsPkluY,0.554,291080.0,0.842,0.0,5.0,0.106,-4.113,1.0,0.0397,114.036,4.0,https://api.spotify.com/v1/tracks/5Lbsc65org0b85kNsPkluY,audio_features,spotify:track:5Lbsc65org0b85kNsPkluY,0.348
458,From the Dining Table,Harry Styles,https://open.spotify.com/track/1IF5UcqRO42D12vYwceOY6,1IF5UcqRO42D12vYwceOY6,0.804,https://api.spotify.com/v1/audio-analysis/1IF5UcqRO42D12vYwceOY6,0.671,211960.0,0.156,0.0518,8.0,0.113,-16.288,1.0,0.0371,94.08,4.0,https://api.spotify.com/v1/tracks/1IF5UcqRO42D12vYwceOY6,audio_features,spotify:track:1IF5UcqRO42D12vYwceOY6,0.201
459,Báilame,Nacho,https://open.spotify.com/track/7lRsNbdOGykkMAgsqs4R1C,7lRsNbdOGykkMAgsqs4R1C,0.163,https://api.spotify.com/v1/audio-analysis/7lRsNbdOGykkMAgsqs4R1C,0.817,207200.0,0.869,0.00226,6.0,0.0497,-4.791,1.0,0.18,96.029,4.0,https://api.spotify.com/v1/tracks/7lRsNbdOGykkMAgsqs4R1C,audio_features,spotify:track:7lRsNbdOGykkMAgsqs4R1C,0.561
460,Bad Liar,Selena Gomez,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,1sCxVKWImDZSZKvG0U9B23,0.175,https://api.spotify.com/v1/audio-analysis/1sCxVKWImDZSZKvG0U9B23,0.953,214648.0,0.41,0.0,1.0,0.0768,-6.543,1.0,0.0705,121.074,4.0,https://api.spotify.com/v1/tracks/1sCxVKWImDZSZKvG0U9B23,audio_features,spotify:track:1sCxVKWImDZSZKvG0U9B23,0.718
461,Told You So,Paramore,https://open.spotify.com/track/7BpYWzZwrsljT1eIjb0TqR,7BpYWzZwrsljT1eIjb0TqR,0.0029,https://api.spotify.com/v1/audio-analysis/7BpYWzZwrsljT1eIjb0TqR,0.639,188947.0,0.814,2.98e-05,2.0,0.0529,-5.632,0.0,0.0385,123.922,4.0,https://api.spotify.com/v1/tracks/7BpYWzZwrsljT1eIjb0TqR,audio_features,spotify:track:7BpYWzZwrsljT1eIjb0TqR,0.904
462,Strip That Down,Liam Payne,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,6EpRaXYhGOB3fj4V2uDkMJ,0.246,https://api.spotify.com/v1/audio-analysis/6EpRaXYhGOB3fj4V2uDkMJ,0.869,204502.0,0.485,0.0,6.0,0.0765,-5.595,1.0,0.0545,106.028,4.0,https://api.spotify.com/v1/tracks/6EpRaXYhGOB3fj4V2uDkMJ,audio_features,spotify:track:6EpRaXYhGOB3fj4V2uDkMJ,0.527
463,Crying in the Club,Camila Cabello,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,1SJtlNRJDeYHioymcvsqev,0.334,https://api.spotify.com/v1/audio-analysis/1SJtlNRJDeYHioymcvsqev,0.334,216391.0,0.617,0.0,6.0,0.163,-5.834,0.0,0.383,85.227,4.0,https://api.spotify.com/v1/tracks/1SJtlNRJDeYHioymcvsqev,audio_features,spotify:track:1SJtlNRJDeYHioymcvsqev,0.603
464,Swish Swish,Katy Perry,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK,2kVHAQKVtczchKctctzbtK,0.0196,https://api.spotify.com/v1/audio-analysis/2kVHAQKVtczchKctctzbtK,0.836,242510.0,0.716,1.83e-05,5.0,0.101,-5.211,0.0,0.0549,119.938,4.0,https://api.spotify.com/v1/tracks/2kVHAQKVtczchKctctzbtK,audio_features,spotify:track:2kVHAQKVtczchKctctzbtK,0.534
465,Tired,Alan Walker,https://open.spotify.com/track/3b5Li4QKDVBx1x7fQuu54a,3b5Li4QKDVBx1x7fQuu54a,0.0428,https://api.spotify.com/v1/audio-analysis/3b5Li4QKDVBx1x7fQuu54a,0.69,192112.0,0.876,0.0,2.0,0.147,-4.159,1.0,0.059,123.994,4.0,https://api.spotify.com/v1/tracks/3b5Li4QKDVBx1x7fQuu54a,audio_features,spotify:track:3b5Li4QKDVBx1x7fQuu54a,0.493
466,OK,Robin Schulz,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS,3bWAqKDWg6u1davspr5IkS,0.118,https://api.spotify.com/v1/audio-analysis/3bWAqKDWg6u1davspr5IkS,0.653,189307.0,0.81,0.0,7.0,0.126,-6.032,0.0,0.0558,121.951,4.0,https://api.spotify.com/v1/tracks/3bWAqKDWg6u1davspr5IkS,audio_features,spotify:track:3bWAqKDWg6u1davspr5IkS,0.583
467,Switch,Iggy Azalea,https://open.spotify.com/track/02LZ1fGJE8fB56yTlCVMEV,02LZ1fGJE8fB56yTlCVMEV,0.00348,https://api.spotify.com/v1/audio-analysis/02LZ1fGJE8fB56yTlCVMEV,0.914,189600.0,0.624,0.00389,11.0,0.395,-6.112,0.0,0.0531,109.977,4.0,https://api.spotify.com/v1/tracks/02LZ1fGJE8fB56yTlCVMEV,audio_features,spotify:track:02LZ1fGJE8fB56yTlCVMEV,0.346
468,BUTTERFLY EFFECT,Travis Scott,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,1yxgsra98r3qAtxqiGZPiX,0.0714,https://api.spotify.com/v1/audio-analysis/1yxgsra98r3qAtxqiGZPiX,0.763,190678.0,0.598,0.0,11.0,0.112,-6.865,1.0,0.0539,140.987,4.0,https://api.spotify.com/v1/tracks/1yxgsra98r3qAtxqiGZPiX,audio_features,spotify:track:1yxgsra98r3qAtxqiGZPiX,0.182
469,Be Mine,Ofenbach,https://open.spotify.com/track/2KklXplRtxMsBYo474Es0w,2KklXplRtxMsBYo474Es0w,0.194,https://api.spotify.com/v1/audio-analysis/2KklXplRtxMsBYo474Es0w,0.779,161322.0,0.666,0.000556,5.0,0.0576,-7.361,1.0,0.0482,123.024,4.0,https://api.spotify.com/v1/tracks/2KklXplRtxMsBYo474Es0w,audio_features,spotify:track:2KklXplRtxMsBYo474Es0w,0.507
470,Besándote,Piso 21,https://open.spotify.com/track/13X0XdLMOdtbXVtAj2ox4h,13X0XdLMOdtbXVtAj2ox4h,0.0345,https://api.spotify.com/v1/audio-analysis/13X0XdLMOdtbXVtAj2ox4h,0.724,181048.0,0.809,0.0,7.0,0.169,-4.96,1.0,0.056,95.037,4.0,https://api.spotify.com/v1/tracks/13X0XdLMOdtbXVtAj2ox4h,audio_features,spotify:track:13X0XdLMOdtbXVtAj2ox4h,0.496
471,I'm the One,DJ Khaled,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2,72Q0FQQo32KJloivv5xge2,0.0533,https://api.spotify.com/v1/audio-analysis/72Q0FQQo32KJloivv5xge2,0.599,288877.0,0.667,0.0,7.0,0.134,-4.267,1.0,0.0367,80.984,4.0,https://api.spotify.com/v1/tracks/72Q0FQQo32KJloivv5xge2,audio_features,spotify:track:72Q0FQQo32KJloivv5xge2,0.817
472,2U (feat. Justin Bieber),David Guetta,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,3A7qX2QjDlPnazUsRk5y0M,0.219,https://api.spotify.com/v1/audio-analysis/3A7qX2QjDlPnazUsRk5y0M,0.548,194897.0,0.65,0.0,8.0,0.225,-5.827,0.0,0.0591,144.937,4.0,https://api.spotify.com/v1/tracks/3A7qX2QjDlPnazUsRk5y0M,audio_features,spotify:track:3A7qX2QjDlPnazUsRk5y0M,0.557
473,There for You,Martin Garrix,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,6jA8HL9i4QGzsj6fjoxp8Y,0.124,https://api.spotify.com/v1/audio-analysis/6jA8HL9i4QGzsj6fjoxp8Y,0.611,221904.0,0.644,0.0,6.0,0.124,-7.607,0.0,0.0553,105.969,4.0,https://api.spotify.com/v1/tracks/6jA8HL9i4QGzsj6fjoxp8Y,audio_features,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y,0.13
474,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH,3Ytr1SUCUi6J3L9dRFx5iH,0.132,https://api.spotify.com/v1/audio-analysis/3Ytr1SUCUi6J3L9dRFx5iH,0.738,225850.0,0.814,9.64e-06,7.0,0.126,-4.414,0.0,0.0999,119.041,4.0,https://api.spotify.com/v1/tracks/3Ytr1SUCUi6J3L9dRFx5iH,audio_features,spotify:track:3Ytr1SUCUi6J3L9dRFx5iH,0.483
475,Your Song,Rita Ora,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,4c2W3VKsOFoIg2SFaO6DY5,0.158,https://api.spotify.com/v1/audio-analysis/4c2W3VKsOFoIg2SFaO6DY5,0.855,180757.0,0.624,0.0,1.0,0.0513,-4.093,1.0,0.0488,117.959,4.0,https://api.spotify.com/v1/tracks/4c2W3VKsOFoIg2SFaO6DY5,audio_features,spotify:track:4c2W3VKsOFoIg2SFaO6DY5,0.962
476,More Than You Know,Axwell /\ Ingrosso,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz,4q8PHoRsPUB52LFylX8Ulz,0.0323,https://api.spotify.com/v1/audio-analysis/4q8PHoRsPUB52LFylX8Ulz,0.645,203000.0,0.741,0.0,5.0,0.29,-4.989,0.0,0.0339,123.07,4.0,https://api.spotify.com/v1/tracks/4q8PHoRsPUB52LFylX8Ulz,audio_features,spotify:track:4q8PHoRsPUB52LFylX8Ulz,0.534
477,To the Max,DJ Khaled,https://open.spotify.com/track/3pC1ILr9KzmQLMe8Kn5QBG,3pC1ILr9KzmQLMe8Kn5QBG,0.0184,https://api.spotify.com/v1/audio-analysis/3pC1ILr9KzmQLMe8Kn5QBG,0.461,193902.0,0.812,0.000375,10.0,0.21,-5.776,0.0,0.241,159.869,4.0,https://api.spotify.com/v1/tracks/3pC1ILr9KzmQLMe8Kn5QBG,audio_features,spotify:track:3pC1ILr9KzmQLMe8Kn5QBG,0.72
478,Rollin,Calvin Harris,https://open.spotify.com/track/3FDrI0FLKzrYQiWxPhqV2W,3FDrI0FLKzrYQiWxPhqV2W,0.45,https://api.spotify.com/v1/audio-analysis/3FDrI0FLKzrYQiWxPhqV2W,0.754,272667.0,0.762,6.67e-05,6.0,0.224,-4.486,0.0,0.0849,92.002,4.0,https://api.spotify.com/v1/tracks/3FDrI0FLKzrYQiWxPhqV2W,audio_features,spotify:track:3FDrI0FLKzrYQiWxPhqV2W,0.673
479,One Last Time,Ariana Grande,https://open.spotify.com/track/7bJwvubZZaoGE1AGEfu8Fi,7bJwvubZZaoGE1AGEfu8Fi,0.115,https://api.spotify.com/v1/audio-analysis/7bJwvubZZaoGE1AGEfu8Fi,0.624,197253.0,0.618,3.3e-06,8.0,0.104,-4.868,1.0,0.0322,125.036,4.0,https://api.spotify.com/v1/tracks/7bJwvubZZaoGE1AGEfu8Fi,audio_features,spotify:track:7bJwvubZZaoGE1AGEfu8Fi,0.122
480,I Like Me Better,Lauv,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,1wjzFQodRWrPcQ0AnYnvQ9,0.535,https://api.spotify.com/v1/audio-analysis/1wjzFQodRWrPcQ0AnYnvQ9,0.752,197437.0,0.505,2.55e-06,9.0,0.104,-7.621,1.0,0.253,91.97,4.0,https://api.spotify.com/v1/tracks/1wjzFQodRWrPcQ0AnYnvQ9,audio_features,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9,0.419
481,Reminding Me,Shawn Hook,https://open.spotify.com/track/7DQXiMeLqiQsy1uqHSk0xc,7DQXiMeLqiQsy1uqHSk0xc,0.0906,https://api.spotify.com/v1/audio-analysis/7DQXiMeLqiQsy1uqHSk0xc,0.562,209924.0,0.569,0.0,9.0,0.0846,-4.798,0.0,0.0459,132.797,4.0,https://api.spotify.com/v1/tracks/7DQXiMeLqiQsy1uqHSk0xc,audio_features,spotify:track:7DQXiMeLqiQsy1uqHSk0xc,0.261
482,Bad At Love,Halsey,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl,7y9iMe8SOB6z3NoHE2OfXl,0.0604,https://api.spotify.com/v1/audio-analysis/7y9iMe8SOB6z3NoHE2OfXl,0.675,181279.0,0.751,0.0,0.0,0.0893,-3.539,1.0,0.0296,118.384,4.0,https://api.spotify.com/v1/tracks/7y9iMe8SOB6z3NoHE2OfXl,audio_features,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,0.612
483,Bonita,J Balvin,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v,693iqPOQvhI7PobtR8CC8v,0.0106,https://api.spotify.com/v1/audio-analysis/693iqPOQvhI7PobtR8CC8v,0.782,265747.0,0.868,0.00252,5.0,0.29,-1.715,0.0,0.04,96.042,4.0,https://api.spotify.com/v1/tracks/693iqPOQvhI7PobtR8CC8v,audio_features,spotify:track:693iqPOQvhI7PobtR8CC8v,0.884
484,Mask Off - Remix,Future,https://open.spotify.com/track/6DB2KOEwHnjkgEnBt5SdeJ,6DB2KOEwHnjkgEnBt5SdeJ,0.0111,https://api.spotify.com/v1/audio-analysis/6DB2KOEwHnjkgEnBt5SdeJ,0.727,257987.0,0.431,0.0166,2.0,0.506,-12.007,1.0,0.395,150.005,4.0,https://api.spotify.com/v1/tracks/6DB2KOEwHnjkgEnBt5SdeJ,audio_features,spotify:track:6DB2KOEwHnjkgEnBt5SdeJ,0.223
485,Una Lady Como Tú,Manuel Turizo,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF,7MHN1aCFtLXjownGhvEQlF,0.549,https://api.spotify.com/v1/audio-analysis/7MHN1aCFtLXjownGhvEQlF,0.788,213027.0,0.477,0.0,4.0,0.349,-7.348,1.0,0.0434,94.983,4.0,https://api.spotify.com/v1/tracks/7MHN1aCFtLXjownGhvEQlF,audio_features,spotify:track:7MHN1aCFtLXjownGhvEQlF,0.86
486,The Way I Are (Dance With Somebody) [feat. Lil Wayne],Bebe Rexha,https://open.spotify.com/track/6Pw3Gvw4wNMZfTYZa6IQal,6Pw3Gvw4wNMZfTYZa6IQal,0.00282,https://api.spotify.com/v1/audio-analysis/6Pw3Gvw4wNMZfTYZa6IQal,0.466,187787.0,0.659,0.0,2.0,0.273,-6.077,1.0,0.115,186.169,4.0,https://api.spotify.com/v1/tracks/6Pw3Gvw4wNMZfTYZa6IQal,audio_features,spotify:track:6Pw3Gvw4wNMZfTYZa6IQal,0.36
